Type_L,Type_M,Process temperature [K],Temperature difference,Rotational speed [rpm],Torque [Nm],Power [W],Tool wear [min],Machine failure
True,False,311.9,9.4,1452,47.4,7207.32,77,0
False,True,312.0,9.4,1496,45.0,7049.73,79,0
True,False,311.9,9.3,1397,46.9,6861.17,82,0
True,False,311.9,9.3,1453,39.1,5949.37,84,0
False,True,311.9,9.4,1524,34.8,5553.83,86,0
True,False,311.9,9.3,1633,30.9,5284.13,89,0
False,True,312.0,9.4,1363,45.7,6522.9,91,0
True,False,311.9,9.4,1520,44.9,7146.91,94,0
False,True,311.9,9.4,1532,38.8,6224.71,96,0
True,False,311.8,9.4,1384,50.9,7377.05,99,0
False,True,311.8,9.4,1539,39.9,6430.43,101,0
False,True,311.8,9.5,1355,50.1,7108.95,104,0
False,True,311.7,9.4,1504,37.3,5874.69,107,0
True,False,311.8,9.4,1476,46.6,7202.79,110,0
True,False,311.7,9.3,1721,26.9,4847.99,112,0
False,True,311.7,9.4,1494,37.1,5804.34,114,0
True,False,311.7,9.4,1465,43.5,6673.53,117,0
False,True,311.8,9.5,1363,54.0,7707.58,119,0
True,False,311.8,9.4,1648,30.0,5177.34,122,0
False,True,311.8,9.5,1879,23.0,4525.67,124,0
False,False,311.7,9.4,1482,39.0,6052.59,127,0
True,False,311.8,9.4,1493,38.4,6003.71,132,0
True,False,311.8,9.4,1433,42.2,6332.68,134,0
True,False,311.7,9.4,1400,41.6,6098.88,136,0
True,False,311.8,9.4,1255,59.0,7753.97,138,0
True,False,311.7,9.5,1471,45.6,7024.35,140,0
False,False,311.6,9.4,1357,44.2,6281.03,142,0
True,False,311.7,9.4,1453,41.2,6268.9,147,0
False,True,311.7,9.4,1540,28.9,4660.66,149,0
True,False,311.8,9.5,1605,35.2,5916.25,152,0
False,False,311.9,9.6,1374,52.4,7539.57,154,0
False,True,311.9,9.6,1508,42.3,6679.91,159,0
False,False,311.9,9.5,1366,47.3,6766.13,162,0
False,False,312.0,9.5,1579,35.7,5903.08,167,0
True,False,311.9,9.4,1306,59.7,8164.81,172,0
False,True,312.0,9.5,1521,40.2,6403.01,174,0
True,False,312.0,9.5,1411,44.2,6530.97,177,0
False,False,312.0,9.5,1357,42.0,5968.4,179,0
False,True,312.0,9.5,1436,43.5,6541.42,184,0
True,False,311.9,9.4,1553,40.1,6521.45,187,0
False,True,312.0,9.5,1451,43.2,6564.17,189,0
True,False,311.9,9.5,1541,37.9,6116.04,192,0
False,True,311.7,9.4,1341,46.3,6501.87,194,0
True,False,311.7,9.4,1648,32.1,5539.76,197,0
False,True,311.7,9.4,1640,31.5,5409.82,199,0
True,False,311.8,9.4,1416,46.1,6835.85,202,0
True,False,311.9,9.5,1671,29.9,5232.1,204,0
True,False,312.0,9.6,1457,45.5,6942.24,206,0
False,True,312.0,9.5,1445,54.8,8292.34,0,0
True,False,312.1,9.6,1534,38.6,6200.71,3,0
True,False,312.0,9.6,1508,36.9,5827.15,5,0
False,True,312.1,9.7,1492,47.7,7452.74,7,0
True,False,312.0,9.6,1562,37.9,6199.39,10,0
True,False,312.0,9.6,1545,36.4,5889.23,12,0
True,False,312.2,9.7,1738,25.3,4604.67,14,0
True,False,312.0,9.6,1305,49.1,6709.97,16,0
False,False,312.0,9.6,1477,39.7,6140.44,18,0
False,False,312.0,9.6,1457,43.4,6621.83,23,0
True,False,312.1,9.7,1455,40.4,6155.64,28,0
True,False,312.2,9.7,1574,38.7,6378.88,30,0
True,False,312.2,9.6,1695,27.1,4810.25,32,0
False,True,312.2,9.6,1458,38.8,5924.04,34,0
False,True,312.1,9.6,1454,47.6,7247.7,37,0
True,False,312.0,9.5,2052,18.9,4061.33,40,0
True,False,312.0,9.5,1673,29.9,5238.36,42,0
True,False,311.9,9.5,1578,29.9,4940.91,44,0
False,True,312.0,9.5,1642,29.1,5003.74,46,0
False,True,311.8,9.4,1557,31.5,5136.03,49,0
True,False,311.9,9.4,1481,42.9,6653.36,52,0
False,True,311.8,9.3,1566,37.6,6166.07,54,0
False,True,311.9,9.4,1298,57.5,7815.76,57,0
False,True,311.9,9.4,1340,59.4,8335.27,60,0
True,False,312.0,9.5,1574,33.8,5571.22,63,0
True,False,311.9,9.4,1437,46.7,7027.52,65,0
True,False,311.9,9.3,1354,48.0,6805.95,67,0
True,False,311.9,9.3,1598,35.5,5940.65,69,0
False,True,312.0,9.3,1944,21.4,4356.51,71,0
False,True,312.0,9.3,1538,36.7,5910.86,74,0
True,False,312.0,9.3,1501,37.0,5815.82,77,0
True,False,312.1,9.3,1441,52.1,7861.95,79,0
False,True,312.0,9.3,1652,31.0,5362.91,81,0
True,False,312.1,9.3,1487,36.6,5699.29,84,0
True,False,312.2,9.3,1605,33.9,5697.75,86,0
True,False,312.1,9.2,1334,54.7,7641.38,88,0
True,False,312.2,9.3,1340,57.8,8110.75,90,0
True,False,312.2,9.3,1513,37.8,5989.07,92,0
True,False,312.2,9.3,1510,41.4,6546.45,94,0
True,False,312.2,9.3,1729,23.6,4273.03,96,0
False,True,312.2,9.3,1745,25.5,4659.77,98,0
False,True,312.3,9.2,1623,31.6,5370.74,101,0
False,True,312.4,9.3,1378,50.1,7229.62,104,0
True,False,312.4,9.3,1407,41.2,6070.44,107,0
False,True,312.3,9.3,1674,29.5,5171.38,109,0
True,False,312.3,9.3,1486,42.4,6598.01,112,0
False,True,312.3,9.3,1483,38.8,6025.62,114,0
False,False,312.2,9.2,1624,28.8,4897.87,117,0
False,True,312.2,9.2,1257,71.3,9385.41,122,1
True,False,312.3,9.3,1480,41.4,6416.39,125,0
True,False,312.4,9.3,1404,61.5,9042.13,127,1
False,True,312.4,9.4,1645,29.6,5099.01,129,0
True,False,312.3,9.3,1932,21.9,4430.78,132,0
True,False,312.3,9.3,1533,38.5,6180.61,134,0
False,True,312.2,9.3,1292,54.4,7360.21,136,0
True,False,312.2,9.3,1571,40.6,6679.3,139,0
True,False,312.3,9.4,1578,36.3,5998.49,141,0
False,True,312.2,9.4,1469,36.9,5676.45,143,0
True,False,312.1,9.4,1728,24.4,4415.32,146,0
False,False,312.1,9.4,1603,32.5,5455.64,148,0
True,False,312.1,9.4,1597,39.8,6656.05,153,0
True,False,312.1,9.4,1688,32.0,5656.54,155,0
True,False,312.2,9.5,1405,51.4,7562.55,157,0
False,True,312.2,9.4,1615,32.9,5564.13,159,0
True,False,312.2,9.4,1515,36.8,5838.34,162,0
True,False,312.2,9.5,1376,52.8,7608.18,164,0
True,False,312.2,9.5,1447,47.5,7197.65,166,0
False,True,312.2,9.6,1353,56.5,8005.25,168,0
True,False,312.1,9.5,1502,47.3,7439.77,171,0
True,False,312.0,9.4,1447,45.5,6894.59,173,0
False,True,312.0,9.5,1487,46.1,7178.61,175,0
True,False,312.1,9.5,1519,38.1,6060.54,178,0
True,False,312.1,9.5,1668,28.7,5013.1,180,0
True,False,312.1,9.5,1420,51.6,7673.03,182,0
True,False,312.1,9.5,1473,37.3,5753.61,184,0
True,False,312.0,9.5,1495,38.8,6074.37,186,0
True,False,312.0,9.5,1574,42.0,6922.81,188,0
True,False,312.0,9.5,1383,51.3,7429.65,190,0
False,True,312.0,9.5,1591,29.4,4898.31,192,0
False,True,311.8,9.4,1644,37.2,6404.33,195,0
False,False,311.8,9.3,2370,14.7,3648.33,198,0
True,False,311.9,9.4,1401,44.9,6587.39,203,0
False,True,311.9,9.4,1414,51.6,7640.6,205,0
True,False,312.0,9.5,1456,46.3,7059.45,208,0
False,True,312.0,9.5,1447,45.7,6924.9,210,0
True,False,311.8,9.4,1727,26.5,4792.55,213,0
True,False,311.7,9.3,1495,36.8,5761.26,215,0
True,False,311.6,9.3,1544,34.3,5545.87,0,0
True,False,311.5,9.2,1387,47.3,6870.15,2,0
False,True,311.5,9.2,1316,47.2,6504.69,4,0
True,False,311.5,9.2,1794,26.1,4903.33,7,0
False,True,311.4,9.2,1372,55.1,7916.52,9,0
False,True,311.5,9.2,1674,30.0,5259.03,12,0
True,False,311.4,9.2,1477,41.7,6449.78,15,0
True,False,311.4,9.2,1397,53.0,7753.56,17,0
True,False,311.5,9.3,1616,34.0,5753.72,19,0
False,True,311.5,9.2,1530,42.3,6777.36,21,0
False,True,311.4,9.2,1539,35.1,5656.85,24,0
True,False,311.4,9.1,1845,21.9,4231.25,27,0
True,False,311.4,9.2,1430,43.1,6454.19,29,0
True,False,311.4,9.2,2080,19.2,4182.09,31,0
False,True,311.4,9.2,1432,45.3,6793.13,33,0
False,True,311.5,9.3,1479,39.5,6117.78,36,0
True,False,311.5,9.3,1424,45.2,6740.27,39,0
False,False,311.6,9.4,1534,37.2,5975.81,41,0
False,False,311.6,9.5,1701,26.2,4666.96,46,0
True,False,311.6,9.4,1462,50.0,7655.01,51,0
False,True,311.7,9.5,1393,42.5,6199.67,53,0
False,True,311.7,9.4,1453,42.5,6466.71,56,0
True,False,311.8,9.5,1565,37.8,6194.91,59,0
True,False,311.8,9.5,1281,51.7,6935.35,61,0
False,True,311.7,9.5,1584,36.2,6004.71,63,0
False,True,311.7,9.5,1466,49.0,7522.44,66,0
False,True,311.6,9.4,1386,50.5,7329.65,69,0
True,False,311.6,9.4,1383,44.3,6415.85,72,0
False,False,311.6,9.3,1441,53.9,8133.57,74,0
False,True,311.6,9.4,1592,37.7,6285.11,79,0
False,False,311.6,9.4,1594,36.8,6142.78,82,0
True,False,311.5,9.3,1482,45.6,7076.88,87,0
True,False,311.6,9.4,1658,31.4,5451.84,89,0
True,False,311.7,9.4,2170,18.2,4135.8,91,0
False,True,311.7,9.4,1423,44.6,6646.12,93,0
True,False,311.8,9.4,1543,31.1,5025.22,96,0
True,False,311.8,9.5,1435,44.8,6732.22,98,0
True,False,311.8,9.4,1320,56.4,7796.18,100,0
False,True,311.9,9.5,1313,55.7,7658.59,102,0
False,True,311.8,9.4,1453,42.1,6405.84,105,0
True,False,311.8,9.4,1508,45.7,7216.82,108,0
True,False,311.8,9.4,1451,42.0,6381.83,110,0
False,False,311.9,9.4,1595,34.6,5779.17,112,0
True,False,311.9,9.4,1354,49.4,7004.45,117,0
True,False,311.9,9.4,1265,59.8,7921.74,119,0
True,False,311.9,9.5,1867,25.9,5063.76,121,0
True,False,311.9,9.4,1497,41.6,6521.44,123,0
False,True,311.9,9.4,1347,54.3,7659.42,125,0
True,False,311.7,9.4,1544,43.2,6984.89,128,0
False,False,311.7,9.4,1456,45.4,6922.23,130,0
True,False,311.8,9.3,1335,52.7,7367.51,135,0
True,False,311.9,9.5,1452,43.1,6553.49,137,0
True,False,311.9,9.5,1290,70.0,9456.19,139,1
True,False,311.8,9.4,1448,43.4,6580.92,141,0
True,False,311.7,9.4,1611,38.6,6511.96,143,0
True,False,311.7,9.5,1556,38.6,6289.64,145,0
False,False,311.7,9.5,1413,46.5,6880.56,147,0
True,False,311.6,9.4,1545,35.9,5808.33,152,0
True,False,311.7,9.5,1330,54.6,7604.54,154,0
True,False,311.9,9.7,1596,38.0,6351.04,156,0
True,False,311.8,9.6,1618,36.0,6099.72,158,0
False,False,311.9,9.7,1597,35.8,5987.1,160,0
True,False,312.0,9.7,1354,52.2,7401.47,165,0
True,False,312.0,9.7,1746,28.1,5137.82,167,0
True,False,312.0,9.6,1621,32.5,5516.9,169,0
True,False,312.0,9.7,1398,43.3,6339.04,171,0
True,False,311.9,9.6,1434,51.9,7793.73,173,0
False,True,311.8,9.5,1443,43.4,6558.2,175,0
True,False,311.7,9.5,1488,44.6,6949.71,178,0
False,True,311.8,9.5,1475,48.0,7414.16,180,0
True,False,311.8,9.5,1433,50.3,7548.19,183,0
False,True,311.8,9.5,1557,34.1,5559.96,185,0
False,True,311.9,9.5,1398,50.1,7334.55,188,0
False,True,311.8,9.5,1559,34.4,5616.08,191,0
False,True,311.9,9.5,1422,46.4,6909.49,194,0
False,True,311.8,9.5,1463,35.7,5469.42,197,0
True,False,311.7,9.4,1793,25.3,4750.39,200,0
True,False,311.6,9.4,1872,20.4,3999.12,202,0
True,False,311.7,9.5,1412,44.5,6579.96,204,0
True,False,311.8,9.5,1487,43.2,6727.03,206,0
True,False,311.8,9.5,1369,56.2,8056.91,208,1
True,False,311.8,9.4,1673,30.1,5273.4,210,0
False,True,311.9,9.5,1439,36.6,5515.32,212,0
True,False,311.8,9.5,1574,42.8,7054.68,215,0
True,False,311.7,9.4,1281,48.8,6546.33,0,0
False,True,311.7,9.5,1653,31.4,5435.4,2,0
False,True,311.7,9.4,1535,38.3,6156.53,5,0
False,True,311.7,9.4,1483,40.5,6289.63,8,0
True,False,311.7,9.4,1414,47.0,6959.47,11,0
False,True,311.6,9.4,1379,42.9,6195.13,13,0
False,False,311.5,9.3,1482,42.6,6611.29,16,0
True,False,311.5,9.4,1987,20.1,4182.37,21,0
False,True,311.5,9.4,1635,31.6,5410.45,23,0
True,False,311.5,9.4,1533,39.4,6325.09,26,0
False,True,311.7,9.5,1576,34.0,5611.3,28,0
False,False,311.8,9.6,1330,62.4,8690.9,31,0
True,False,311.8,9.6,1981,21.8,4522.41,36,0
False,False,311.8,9.5,1475,42.8,6610.96,38,0
False,False,311.8,9.5,1804,25.0,4722.86,43,0
True,False,311.6,9.4,1416,54.1,8022.12,48,0
True,False,311.5,9.4,1727,27.7,5009.57,50,0
True,False,311.4,9.3,1391,49.2,7166.73,52,0
False,True,311.5,9.5,1366,52.3,7481.37,54,0
True,False,311.3,9.4,1366,55.6,7953.42,57,0
True,False,311.3,9.4,1501,40.8,6413.12,59,0
True,False,311.3,9.5,1551,35.8,5814.65,61,0
False,True,311.3,9.4,1522,35.6,5674.05,63,0
True,False,311.2,9.3,1369,49.8,7139.39,66,0
True,False,311.2,9.4,1334,52.3,7306.11,68,0
False,False,311.2,9.4,1451,39.4,5986.77,70,0
True,False,311.2,9.5,1589,37.9,6306.55,75,0
True,False,311.3,9.6,1708,30.5,5455.27,77,0
False,True,311.2,9.5,1413,42.6,6303.48,79,0
False,True,311.2,9.6,1415,46.5,6890.3,82,0
True,False,311.3,9.6,1421,45.9,6830.23,85,0
True,False,311.3,9.6,1348,51.0,7199.27,87,0
True,False,311.2,9.6,1408,42.9,6325.41,89,0
True,False,311.2,9.6,1525,43.7,6978.79,91,0
True,False,311.3,9.7,1706,29.9,5341.69,93,0
False,False,311.2,9.6,1395,46.8,6836.73,95,0
True,False,311.1,9.6,1602,34.3,5754.2,100,0
True,False,311.1,9.5,1907,21.5,4293.56,102,0
True,False,311.1,9.5,1325,49.2,6826.68,104,0
True,False,311.1,9.5,1408,44.4,6546.58,106,0
False,True,311.1,9.4,1489,41.4,6455.41,108,0
True,False,311.1,9.5,1680,29.2,5137.13,111,0
True,False,311.2,9.5,1517,42.4,6735.66,113,0
False,True,311.1,9.4,1618,36.7,6218.32,115,0
True,False,311.1,9.4,1455,39.8,6064.22,118,0
False,False,311.1,9.3,1543,36.4,5881.61,120,0
False,True,311.1,9.3,1399,41.8,6123.82,125,0
True,False,311.1,9.4,1469,37.2,5722.6,128,0
True,False,311.2,9.5,1521,36.7,5845.53,130,0
True,False,311.3,9.6,1584,38.8,6435.99,132,0
True,False,311.5,9.7,1443,43.3,6543.09,134,0
False,True,311.5,9.7,1416,49.0,7265.88,136,0
False,True,311.2,9.5,1563,34.5,5646.86,139,0
False,True,311.3,9.5,1542,40.1,6475.26,142,0
False,True,311.3,9.5,1624,31.6,5374.05,145,0
True,False,311.3,9.5,1471,44.2,6808.69,148,0
False,True,311.5,9.6,1492,40.8,6374.67,150,0
False,True,311.4,9.5,1465,39.9,6121.24,153,0
True,False,311.1,9.4,1399,55.1,8072.31,156,0
True,False,311.0,9.4,1431,42.6,6383.78,158,0
True,False,310.9,9.4,1600,39.0,6534.51,160,0
True,False,310.8,9.3,1593,34.5,5755.24,162,0
True,False,310.9,9.4,1469,44.7,6876.35,164,0
True,False,310.8,9.3,1413,44.6,6599.42,166,0
True,False,310.8,9.4,1490,38.0,5929.23,168,0
True,False,310.9,9.4,1671,31.1,5442.09,170,0
True,False,310.9,9.4,1365,46.5,6646.82,172,0
False,True,310.9,9.5,1557,39.3,6407.81,174,0
True,False,310.9,9.5,1440,45.4,6846.16,177,0
False,True,310.9,9.5,1489,38.9,6065.59,179,0
True,False,311.0,9.6,1733,25.7,4664.02,182,0
False,False,311.0,9.7,1580,36.6,6055.73,184,0
True,False,311.0,9.7,1856,21.9,4256.48,189,0
True,False,311.1,9.8,1454,40.3,6136.18,191,0
True,False,311.1,9.7,1495,36.3,5682.98,193,0
True,False,311.0,9.8,1761,29.1,5366.37,195,0
False,True,311.0,9.7,1402,47.5,6973.81,197,0
True,False,311.0,9.8,1670,33.0,5771.11,200,0
True,False,311.0,9.7,1582,35.6,5897.73,202,0
True,False,311.0,9.7,1542,35.1,5667.87,204,0
True,False,311.0,9.7,1539,36.9,5946.94,206,0
True,False,311.0,9.7,1418,41.9,6221.84,208,0
True,False,311.1,9.8,1723,27.6,4979.93,210,0
True,False,311.1,9.8,1303,49.2,6713.33,212,0
False,True,311.0,9.7,1463,50.2,7690.89,214,0
True,False,311.0,9.8,1544,39.3,6354.31,217,0
True,False,311.0,9.8,1596,37.2,6217.34,219,0
True,False,311.1,9.8,1413,42.0,6214.7,221,0
False,True,311.1,9.8,1492,41.2,6437.17,223,0
True,False,311.1,9.8,1624,40.9,6955.65,0,0
True,False,311.1,9.8,1504,39.1,6158.19,2,0
False,True,311.1,9.9,1574,34.3,5653.63,4,0
False,True,311.2,9.9,1438,42.4,6384.89,7,0
True,False,311.3,10.0,1474,50.7,7825.9,10,0
True,False,311.2,9.9,1675,32.1,5630.52,12,0
True,False,311.2,9.9,1457,44.5,6789.66,14,0
True,False,311.3,10.0,1434,49.8,7478.37,16,0
True,False,311.2,9.9,1668,30.1,5257.64,18,0
True,False,311.1,9.9,1550,39.7,6443.93,20,0
False,True,311.1,9.8,1834,25.4,4878.22,22,0
False,True,311.2,9.8,1476,36.5,5641.67,25,0
False,True,311.2,9.8,1541,36.3,5857.85,28,0
False,True,311.1,9.8,1581,30.9,5115.86,31,0
False,True,311.1,9.8,1678,30.7,5394.6,34,0
True,False,311.2,9.8,1355,50.6,7179.9,37,0
True,False,311.2,9.7,1700,28.8,5127.08,39,0
True,False,311.1,9.7,1462,37.1,5680.02,41,0
False,True,311.2,9.8,1727,26.5,4792.55,43,0
True,False,311.3,9.9,1674,33.3,5837.52,46,0
True,False,311.3,9.9,1397,42.3,6188.21,48,0
True,False,311.3,9.9,2323,15.9,3867.9,50,0
False,True,311.2,9.8,1434,47.6,7148.0,52,0
True,False,311.1,9.8,1560,35.3,5766.71,55,0
True,False,311.0,9.8,1573,32.8,5402.95,57,0
False,False,310.9,9.7,1798,22.3,4198.78,59,0
True,False,311.0,9.8,1567,35.1,5759.76,64,0
True,False,310.9,9.7,1416,53.3,7903.49,66,0
False,True,310.9,9.7,1424,45.2,6740.27,68,0
False,False,310.9,9.7,1598,35.9,6007.58,71,0
True,False,310.9,9.6,1760,23.9,4404.93,76,0
True,False,311.0,9.7,1348,44.5,6281.72,78,0
True,False,311.0,9.7,1542,33.6,5425.66,80,0
True,False,310.9,9.6,1566,33.1,5428.11,82,0
True,False,311.0,9.7,1554,47.7,7762.44,84,0
True,False,311.0,9.6,1470,40.6,6249.88,86,0
False,True,311.1,9.7,1758,25.4,4676.07,88,0
False,True,311.0,9.6,1486,36.5,5679.89,91,0
False,True,311.1,9.6,1402,40.0,5872.68,94,0
True,False,311.1,9.6,1459,45.1,6890.65,97,0
True,False,311.0,9.5,1494,45.3,7087.24,99,0
True,False,311.1,9.6,1731,27.9,5057.43,101,0
True,False,311.1,9.6,2076,18.7,4065.35,103,0
True,False,311.1,9.6,2055,16.8,3615.34,105,0
True,False,311.1,9.6,1469,49.5,7614.75,107,0
False,True,311.0,9.5,1504,42.6,6709.44,109,0
False,True,311.1,9.6,1396,43.5,6359.21,112,0
False,True,311.1,9.6,1660,33.8,5875.62,115,0
False,True,311.0,9.5,1577,39.7,6556.18,118,0
True,False,311.1,9.6,1426,52.1,7780.11,121,0
True,False,311.1,9.6,1458,41.4,6321.01,123,0
True,False,311.0,9.6,1533,45.8,7352.52,125,0
True,False,311.0,9.6,1701,28.4,5058.84,127,0
True,False,311.1,9.6,1434,49.6,7448.34,129,0
True,False,311.1,9.7,1952,22.7,4640.17,131,0
True,False,311.1,9.7,1469,36.9,5676.45,133,0
True,False,311.1,9.7,1800,26.0,4900.88,135,0
False,True,311.1,9.8,1438,43.0,6475.24,137,0
True,False,311.1,9.8,1647,28.2,4863.75,140,0
True,False,311.1,9.7,1494,41.9,6555.31,142,0
False,False,311.1,9.7,1445,41.4,6264.65,144,0
False,True,311.1,9.6,1507,38.6,6091.57,149,0
False,True,311.0,9.6,1234,55.8,7210.71,152,0
True,False,311.0,9.6,1634,32.6,5578.25,155,0
True,False,311.0,9.6,1334,53.3,7445.8,157,0
True,False,311.1,9.7,1472,44.5,6859.56,159,0
False,True,311.0,9.7,1410,52.7,7781.41,161,0
True,False,310.9,9.7,1597,37.9,6338.3,164,0
False,True,310.9,9.7,1460,46.7,7140.0,166,0
True,False,310.8,9.7,1274,55.7,7431.1,169,0
False,True,310.7,9.7,1517,40.2,6386.17,171,0
True,False,310.7,9.7,1300,57.2,7786.96,174,0
False,False,310.6,9.7,1686,27.7,4890.64,176,0
False,True,310.7,9.8,1485,41.0,6375.86,181,0
True,False,310.7,9.7,1464,45.8,7021.59,184,0
True,False,310.6,9.7,1598,35.4,5923.91,186,0
True,False,310.5,9.6,1894,21.9,4343.63,188,0
False,True,310.5,9.7,1330,59.0,8217.36,190,0
False,False,310.5,9.7,1582,31.1,5152.23,193,0
True,False,310.3,9.6,1533,35.6,5715.06,198,0
False,False,310.4,9.6,1419,46.4,6894.92,200,0
False,True,310.3,9.5,1526,36.3,5800.83,205,0
False,False,310.2,9.5,1364,65.3,9327.3,208,1
False,True,310.3,9.5,1458,43.4,6626.37,0,0
False,True,310.4,9.6,1288,64.0,8632.26,3,0
False,True,310.3,9.6,1659,29.8,5177.16,6,0
False,False,310.2,9.5,1479,52.3,8100.25,9,0
True,False,310.3,9.6,1592,36.0,6001.7,14,0
False,True,310.2,9.6,1532,38.7,6208.67,16,0
True,False,310.2,9.6,1555,41.9,6822.96,19,0
True,False,310.2,9.6,1341,52.6,7386.58,21,0
True,False,310.1,9.5,1541,42.0,6777.67,23,0
True,False,310.3,9.7,1414,50.6,7492.53,25,0
True,False,310.2,9.7,1764,25.9,4784.39,27,0
True,False,310.3,9.8,1336,57.1,7988.61,29,0
True,False,310.3,9.8,1435,43.3,6506.81,31,0
False,True,310.3,9.9,1537,35.0,5633.4,33,0
True,False,310.2,9.9,1369,48.8,6996.03,36,0
False,True,310.1,9.9,1619,31.3,5306.64,38,0
True,False,310.1,9.9,1440,51.1,7705.7,41,0
True,False,310.1,9.9,1649,30.5,5266.83,43,0
False,True,310.1,9.9,1550,38.7,6281.61,45,0
True,False,310.2,9.9,1471,45.2,6962.73,48,0
True,False,310.3,10.0,1483,51.6,8013.45,50,0
True,False,310.4,10.1,1336,54.4,7610.86,52,0
True,False,310.5,10.0,1515,36.6,5806.61,54,0
True,False,310.5,10.0,1373,47.4,6815.18,56,0
False,False,310.5,9.9,1454,51.2,7795.84,58,0
True,False,310.5,10.0,1646,34.5,5946.72,63,0
False,True,310.4,9.9,1548,37.3,6046.56,65,0
False,True,310.5,9.9,1462,41.3,6323.04,68,0
True,False,310.4,9.9,1702,33.1,5899.51,71,0
True,False,310.5,10.0,1409,60.9,8985.8,73,0
False,True,310.6,10.0,1427,52.8,7890.17,75,0
True,False,310.7,10.1,1438,48.5,7303.47,78,0
True,False,310.7,10.0,1450,43.4,6590.01,80,0
True,False,310.7,10.0,1541,41.3,6664.71,82,0
False,True,310.6,9.9,1484,38.0,5905.36,84,0
False,True,310.8,10.0,1415,44.5,6593.94,87,0
True,False,310.8,10.1,1496,46.4,7269.06,90,0
False,True,310.8,10.1,1465,45.2,6934.33,92,0
True,False,310.8,10.1,2113,18.5,4093.55,95,0
False,True,310.8,10.1,1506,44.0,6939.15,97,0
True,False,310.8,10.1,1689,28.9,5111.59,100,0
True,False,310.9,10.2,1650,29.4,5079.96,102,0
True,False,310.8,10.1,1563,33.8,5532.28,104,0
False,True,310.9,10.2,1486,38.9,6053.37,106,0
True,False,310.9,10.1,1732,25.7,4661.33,109,0
True,False,310.8,10.1,1653,31.6,5470.02,111,0
True,False,310.9,10.2,1535,37.1,5963.63,113,0
True,False,310.9,10.2,1637,37.2,6377.06,115,0
True,False,310.8,10.2,1533,38.5,6180.61,117,0
True,False,310.8,10.2,1378,51.2,7388.36,119,0
True,False,310.7,10.2,1606,33.5,5634.03,121,0
True,False,310.7,10.4,1539,32.3,5205.59,123,0
True,False,310.8,10.3,1728,26.3,4759.14,125,0
False,False,310.7,10.3,1656,36.3,6295.0,127,0
False,False,310.8,10.3,1631,30.5,5209.34,132,0
False,False,310.9,10.4,1447,46.5,7046.12,137,0
True,False,310.8,10.4,1396,49.3,7207.11,142,0
True,False,310.8,10.4,1390,52.5,7641.92,144,0
True,False,310.8,10.4,1348,56.0,7905.08,146,0
False,True,310.8,10.4,1491,35.9,5605.32,148,0
True,False,310.8,10.4,1520,37.6,5984.94,151,0
True,False,310.8,10.3,1509,33.0,5214.73,153,0
True,False,310.8,10.3,1445,46.6,7051.51,155,0
True,False,310.8,10.3,1354,51.8,7344.75,157,0
True,False,310.7,10.2,1488,39.4,6139.43,159,0
False,False,310.7,10.2,1654,28.6,4953.71,161,0
False,False,310.6,10.1,1378,51.5,7431.65,166,0
True,False,310.7,10.1,1750,30.6,5607.74,171,0
True,False,310.6,10.1,1448,46.3,7020.66,173,0
False,False,310.7,10.1,1501,45.3,7120.45,175,0
False,True,310.7,10.1,1654,32.0,5542.61,180,0
False,True,310.7,10.0,1347,46.5,6559.17,183,0
True,False,310.8,10.1,1486,37.1,5773.26,186,0
False,False,310.8,10.0,1466,45.2,6939.07,188,0
False,False,310.8,10.1,1346,52.0,7329.55,193,0
True,False,310.7,10.0,1314,42.4,5834.31,198,0
True,False,310.7,10.1,1440,52.5,7916.81,200,0
True,False,310.8,10.1,1608,39.5,6651.38,202,0
False,False,310.8,10.1,1296,58.2,7898.72,204,0
True,False,310.7,10.0,1507,46.1,7275.16,209,0
False,True,310.7,10.0,1343,51.6,7256.95,211,0
True,False,310.7,10.0,1416,40.4,5990.64,214,0
True,False,310.6,9.9,1288,47.2,6366.29,216,0
False,True,310.6,9.9,1407,42.4,6247.25,218,0
True,False,310.4,9.8,1608,39.2,6600.86,221,0
True,False,310.3,9.7,1920,22.3,4483.68,223,0
False,True,310.2,9.7,1386,48.2,6995.82,225,0
False,True,310.2,9.7,1571,34.6,5692.21,228,0
False,True,310.2,9.8,1613,36.9,6232.89,231,0
False,True,310.2,9.8,1671,30.5,5337.09,234,1
False,False,310.2,9.8,1431,43.2,6473.69,0,0
False,True,310.2,9.8,1380,47.3,6835.48,5,0
True,False,310.3,9.8,1683,31.5,5551.67,8,0
True,False,310.2,9.8,1529,36.2,5796.22,10,0
True,False,310.4,9.9,1761,26.5,4886.9,12,0
True,False,310.5,9.9,1570,38.3,6296.9,14,0
False,True,310.5,9.9,2156,18.0,4063.96,16,0
False,True,310.6,9.9,1349,54.5,7699.05,19,0
True,False,310.7,10.0,1431,39.3,5889.26,22,0
True,False,310.6,10.0,1931,22.0,4448.7,24,0
False,False,310.7,10.0,1428,43.4,6490.03,26,0
True,False,310.8,10.0,1564,36.2,5928.9,31,0
False,False,310.9,10.1,1425,44.0,6565.93,33,0
True,False,310.8,10.1,1597,30.5,5100.74,38,0
False,False,310.8,10.0,1618,32.8,5557.52,40,0
False,True,310.8,10.0,1520,38.0,6048.61,45,0
